name,district,description,facilities
สวนสันติภาพ,เขตราชเทวี,สวนป่าใจกลางเมืองที่สงบร่มเย็นด้วยแนวป่ารอบสวน เป็นที่มาของอุทยานดนตรี ครอบครัวนิยมมานั่งฟังเพลงและพักผ่อนยามเย็น,มีห้องน้ำ
