name,district,description,facilities
สวนรมณีย์ทุ่งสีกัน,เขตดอนเมือง,เดิมเป็นสวนป่าสีกัน ร่มรื่นด้วยต้นไม้น้อยใหญ่ โดดเด่นด้วยอาคารและศาลาทรงไทย เหมาะพักผ่อนและจัดกิจกรรม,"มีห้องน้ำ,มีที่จอดรถ"
