name,district,description,facilities
สวนเทียนทะเลพัฒนาพฤกษาภิรมย์,เขตบางขุนเทียน,สวนสาธารณะแห่งใหม่ย่านบางขุนเทียน โครงการ Green Bangkok 2030 เป็นสวนเชิงนิเวศป่าชายเลนและ Dog Park,"ปั่นจักรยาน,สวนสำหรับสุนัข (Dog Park),มีห้องน้ำ,มีที่จอดรถ"
