name,district,description,facilities
สวนสาธารณะ เฉลิมพระเกียรติ 6 รอบ พระชนมพรรษา,เขตบางคอแหลม,สวนสาธารณะเฉลิมพระเกียรติฯ ริมแม่น้ำเจ้าพระยา (สะพานพระราม 9) นำปรากฏการณ์ธรรมชาติมาเป็นองค์ประกอบของสวนในลักษณะ Waterfront park แบ่งเป็น 2 ส่วนโดยมีแม่น้ำเจ้าพระยาเป็นแนวกั้นกลาง เป็นจุดชมวิวแม่น้ำเจ้าพระยา,มีห้องน้ำ
