name,district,description,facilities
สวนเฉลิมพระเกียรติ 80 พรรษา พระบาทสมเด็จพระเจ้าอยู่หัว (สาทร),เขตสาทร,พื้นที่สีเขียวร่มรื่นประมาณ 17 ไร่ มีบ่อน้ำพุ บ่อน้ำตกและผนังน้ำตก ใกล้สถาบันคึกฤทธิ์,"มีห้องน้ำ,มีที่จอดรถ"
